transaction_id;user_id;transaction_datetime;amount;category;is_budgeted;is_late_night;is_weekend;is_unbudgeted;is_risky_category;is_binge_spending;hourly_txn_count;impulsive_score;impulsive_flag;income_monthly;total_debt_payment;dti_ratio;dti_segment;investment_amount;total_expense;wants_spending;saving_rate_score;wants_ratio_score;dti_score;investment_rate_score;budget_adherence;impulsive_component;health_score_original;health_score;health_label;dti_health_score;dti_health_label
TXN033450;USR0323;03/06/2024 10:18;1006645;F&B;TRUE;0;0;0;0;0;2;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033451;USR0323;25/06/2024 01:08;924824;elektronik;TRUE;1;0;0;1;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033452;USR0323;21/06/2024 01:40;9736672;transportasi;TRUE;1;1;0;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033453;USR0323;07/06/2024 12:03;5199466;kesehatan;FALSE;0;1;1;0;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033454;USR0323;17/06/2024 01:12;979205;fashion;FALSE;1;0;1;1;0;2;375;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033455;USR0323;07/06/2024 14:35;457723;pendidikan;FALSE;0;1;1;0;0;2;75;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033456;USR0323;22/06/2024 00:34;1102830;elektronik;FALSE;1;1;1;1;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033457;USR0323;04/06/2024 21:30;14088102;elektronik;FALSE;0;0;1;1;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033458;USR0323;17/06/2024 22:26;37674501;fashion;FALSE;1;0;1;1;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033459;USR0323;02/06/2024 17:53;367374;kesehatan;FALSE;0;1;1;0;0;2;75;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033460;USR0323;09/06/2024 15:35;3834287;F&B;TRUE;0;1;0;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033461;USR0323;17/06/2024 22:13;3233995;kesehatan;FALSE;1;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033462;USR0323;28/06/2024 01:28;5792626;elektronik;FALSE;1;1;1;1;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033463;USR0323;28/06/2024 04:15;402942;transportasi;FALSE;0;1;1;0;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033464;USR0323;10/06/2024 06:47;9909161;tagihan;FALSE;0;0;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033465;USR0323;29/06/2024 04:10;1341024;kebutuhan_pokok;TRUE;0;1;0;0;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033466;USR0323;22/06/2024 23:05;859946;pendidikan;TRUE;1;1;0;0;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033467;USR0323;16/06/2024 23:14;9430817;F&B;FALSE;1;1;1;0;0;2;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033468;USR0323;20/08/2024 02:45;3284316;kebutuhan_pokok;FALSE;0;0;1;0;0;1;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033469;USR0323;09/08/2024 05:56;3921075;fashion;FALSE;0;1;1;1;0;1;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033470;USR0323;11/08/2024 22:27;13129319;tagihan;FALSE;1;1;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033471;USR0323;05/08/2024 16:24;8611205;transportasi;FALSE;0;0;1;0;0;2;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033472;USR0323;17/08/2024 01:22;1037697;hobi;TRUE;1;1;0;1;0;2;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033473;USR0323;30/08/2024 01:04;521622;kesehatan;TRUE;1;1;0;0;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033474;USR0323;30/08/2024 20:38;1308829;elektronik;FALSE;0;0;1;1;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033475;USR0323;21/08/2024 14:27;2494099;tagihan;FALSE;0;0;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033476;USR0323;15/08/2024 07:09;6877885;F&B;FALSE;0;0;1;0;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033477;USR0323;16/08/2024 22:34;529843;fashion;TRUE;1;1;0;1;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033478;USR0323;09/08/2024 02:24;1620825;tagihan;FALSE;0;1;1;0;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033479;USR0323;14/08/2024 06:07;28629628;transportasi;FALSE;0;0;1;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033480;USR0323;23/08/2024 17:43;778892;tagihan;FALSE;0;1;1;0;0;1;75;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033481;USR0323;02/08/2024 23:11;4086362;F&B;FALSE;1;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033482;USR0323;26/08/2024 04:43;5004828;tagihan;FALSE;0;0;1;0;0;1;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033483;USR0323;13/08/2024 21:50;8518349;F&B;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033484;USR0323;02/08/2024 08:30;10049243;F&B;TRUE;0;1;0;0;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033485;USR0323;26/08/2024 03:22;184223;transportasi;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033486;USR0323;16/08/2024 12:52;8461411;kebutuhan_pokok;FALSE;0;1;1;0;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033487;USR0323;07/08/2024 22:20;2633206;elektronik;FALSE;1;0;1;1;0;2;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033488;USR0323;02/08/2024 23:33;21799538;transportasi;FALSE;1;1;1;0;0;2;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033489;USR0323;13/08/2024 05:41;3545705;kesehatan;FALSE;0;0;1;0;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033490;USR0323;07/08/2024 03:08;6998901;transportasi;FALSE;0;0;1;0;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033491;USR0323;25/10/2024 01:29;153624;tagihan;FALSE;1;0;1;0;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033492;USR0323;17/10/2024 23:29;1883363;fashion;FALSE;1;0;1;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033493;USR0323;28/10/2024 01:39;11783915;pendidikan;FALSE;1;0;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033494;USR0323;18/10/2024 14:59;7975646;fashion;FALSE;0;0;1;1;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033495;USR0323;16/10/2024 19:56;928088;kebutuhan_pokok;FALSE;0;0;1;0;0;2;75;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033496;USR0323;21/10/2024 04:42;11841123;elektronik;FALSE;0;0;1;1;0;1;75;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033497;USR0323;11/10/2024 15:25;4534900;hobi;FALSE;0;1;1;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033498;USR0323;04/10/2024 21:07;532221;F&B;FALSE;0;1;1;0;0;1;375;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033499;USR0323;05/10/2024 06:23;22046572;pendidikan;FALSE;0;1;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033500;USR0323;28/10/2024 22:42;7986390;hiburan;TRUE;1;0;0;1;0;1;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033501;USR0323;18/10/2024 23:02;5415936;fashion;FALSE;1;0;1;1;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033502;USR0323;28/10/2024 12:08;1033985;fashion;FALSE;0;0;1;1;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033503;USR0323;04/10/2024 02:18;18838480;elektronik;TRUE;0;1;0;1;0;1;75;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033504;USR0323;03/10/2024 11:28;13463392;F&B;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033505;USR0323;25/10/2024 23:56;3636462;F&B;FALSE;1;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033506;USR0323;11/10/2024 18:47;5088870;transportasi;FALSE;0;0;1;0;0;1;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033507;USR0323;07/10/2024 10:00;5005888;F&B;FALSE;0;0;1;0;0;1;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033508;USR0323;29/10/2024 17:42;1768251;hobi;TRUE;0;1;0;1;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033509;USR0323;06/10/2024 22:45;2300242;kesehatan;FALSE;1;1;1;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033510;USR0323;28/10/2024 08:33;968519;hobi;FALSE;0;1;1;1;0;1;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033511;USR0323;20/10/2024 06:59;9047417;transportasi;FALSE;0;1;1;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033512;USR0323;25/10/2024 09:31;3625456;F&B;FALSE;0;1;1;0;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033513;USR0323;21/10/2024 01:18;3551520;transportasi;FALSE;1;0;1;0;0;2;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033514;USR0323;04/10/2024 21:00;878185;tagihan;TRUE;0;1;0;0;0;1;375;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033515;USR0323;11/10/2024 00:42;12249284;kesehatan;FALSE;1;1;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033516;USR0323;15/10/2024 15:22;541430;kebutuhan_pokok;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033517;USR0323;22/10/2024 23:01;9943666;hiburan;FALSE;1;0;1;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033518;USR0323;27/10/2024 01:35;9028580;F&B;TRUE;1;1;0;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033519;USR0323;26/10/2024 04:47;9124071;elektronik;TRUE;0;1;0;1;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033520;USR0323;20/12/2024 23:35;508238;hiburan;FALSE;1;1;1;1;0;2;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033521;USR0323;30/12/2024 04:30;6839034;elektronik;FALSE;0;1;1;1;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033522;USR0323;15/12/2024 02:48;2509391;kesehatan;FALSE;0;1;1;0;0;2;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033523;USR0323;27/12/2024 10:27;11874709;transportasi;FALSE;0;1;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033524;USR0323;23/12/2024 06:37;734428;F&B;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033525;USR0323;16/12/2024 21:40;725846;transportasi;FALSE;0;0;1;0;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033526;USR0323;09/12/2024 01:16;16166048;tagihan;FALSE;1;0;1;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033527;USR0323;06/12/2024 15:12;25242062;kesehatan;FALSE;0;1;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033528;USR0323;20/12/2024 00:49;523957;fashion;FALSE;1;1;1;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033529;USR0323;20/12/2024 20:13;1061816;tagihan;FALSE;0;1;1;0;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033530;USR0323;09/12/2024 00:45;6981825;fashion;FALSE;1;0;1;1;0;1;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033531;USR0323;24/12/2024 11:39;3816130;kesehatan;FALSE;0;0;1;0;0;1;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033532;USR0323;16/12/2024 11:52;8438629;transportasi;FALSE;0;0;1;0;0;2;375;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033533;USR0323;13/12/2024 23:48;209248;kesehatan;FALSE;1;1;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033534;USR0323;04/12/2024 15:16;419374;hobi;FALSE;0;0;1;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033535;USR0323;09/12/2024 11:21;5375201;kesehatan;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033536;USR0323;01/12/2024 12:53;29912183;kesehatan;FALSE;0;1;1;0;0;1;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033537;USR0323;31/12/2024 09:58;2832234;transportasi;FALSE;0;0;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033538;USR0323;16/12/2024 22:14;844969;elektronik;FALSE;1;0;1;1;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033539;USR0323;25/12/2024 02:19;3949837;fashion;FALSE;0;0;1;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033540;USR0323;29/04/2024 23:45;5376074;transportasi;FALSE;1;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033541;USR0323;02/04/2024 17:47;4344738;tagihan;FALSE;0;0;1;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033542;USR0323;03/04/2024 14:31;1611774;hiburan;FALSE;0;0;1;1;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033543;USR0323;28/04/2024 01:18;1738806;F&B;FALSE;1;1;1;0;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033544;USR0323;14/04/2024 01:40;5210558;F&B;FALSE;1;1;1;0;0;2;375;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033545;USR0323;08/04/2024 10:16;20292776;kesehatan;FALSE;0;0;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033546;USR0323;29/04/2024 22:53;3855741;tagihan;FALSE;1;1;1;0;0;1;375;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033547;USR0323;12/04/2024 01:33;10322664;F&B;FALSE;1;1;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033548;USR0323;12/04/2024 08:08;9477373;fashion;FALSE;0;1;1;1;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033549;USR0323;30/04/2024 04:44;2382131;kesehatan;TRUE;0;1;0;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033550;USR0323;05/04/2024 17:00;13284686;F&B;FALSE;0;1;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033551;USR0323;08/04/2024 01:40;4499135;kesehatan;TRUE;1;0;0;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033552;USR0323;12/04/2024 23:32;7879710;kesehatan;FALSE;1;1;1;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033553;USR0323;08/04/2024 16:43;7235804;elektronik;FALSE;0;0;1;1;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033554;USR0323;22/04/2024 21:29;8805690;F&B;FALSE;0;0;1;0;0;2;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033555;USR0323;30/04/2024 07:31;1538111;kebutuhan_pokok;FALSE;0;0;1;0;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033556;USR0323;26/04/2024 14:01;11341638;kebutuhan_pokok;FALSE;0;1;1;0;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033557;USR0323;29/04/2024 01:08;29282315;elektronik;FALSE;1;0;1;1;0;2;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033558;USR0323;10/04/2024 23:05;5487088;kesehatan;FALSE;1;0;1;0;0;1;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033559;USR0323;12/04/2024 18:58;691801;tagihan;TRUE;0;1;0;0;0;1;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033560;USR0323;08/04/2024 08:18;11455061;hiburan;FALSE;0;0;1;1;0;2;0;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033561;USR0323;05/02/2024 22:04;25456842;kebutuhan_pokok;FALSE;1;0;1;0;0;1;675;1;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033562;USR0323;05/02/2024 01:08;5641283;F&B;FALSE;1;0;1;0;0;1;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033563;USR0323;05/02/2024 10:47;6684776;F&B;FALSE;0;0;1;0;0;2;15;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033564;USR0323;12/02/2024 06:47;3819462;hobi;FALSE;0;0;1;1;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033565;USR0323;28/02/2024 00:32;8020322;tagihan;FALSE;1;0;1;0;0;2;45;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033566;USR0323;11/02/2024 04:41;853808;hobi;FALSE;0;1;1;1;0;2;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033567;USR0323;01/02/2024 01:42;5677674;fashion;TRUE;1;0;0;1;0;1;6;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033568;USR0323;19/02/2024 05:00;4593654;hobi;FALSE;0;0;1;1;0;2;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
TXN033569;USR0323;23/02/2024 22:24;5695964;pendidikan;FALSE;1;1;1;0;0;2;3;0;425722751;130856450;30;A;26791434;335475170;220209206;5159;0;1174;7588;296;5086;3261;38.79;Waspada;99.4;Excellent
