Age,Occupation,City_Tier,penghasilan_bulanan,pengeluaran_tetap,pengeluaran_variabel,total_pengeluaran,punya_tabungan,jumlah_tabungan_bulan,punya_investasi,jenis_investasi,tujuan_keuangan,toleransi_rugi,tanggungan_keluarga,dti_ratio,saving_rate,disposable_ratio,expense_ratio,ceamis_score,SAVEHABIT,SELFCONTROL_1,SCFHORIZON,FINGOALS,toleransi_rugi_enc,tujuan_keuangan_enc,inv_deposito,inv_deposito_obligasi,inv_saham_obligasi,inv_saham_reksa_dana,inv_tidak_ada,occ_Professional,occ_Retired,occ_Self_Employed,occ_Student,risk_label,risk_label_enc
60,Self_Employed,Tier_3,2137966.0,941980.0,770617.0,1712597.0,1,0.48,0,tidak_ada,darurat,sedang,2,0.1249,0.0636,0.199,0.801,0.422,6,2,1,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
53,Self_Employed,Tier_2,3322180.0,1737083.0,1068420.0,2805503.0,1,0.7,0,tidak_ada,darurat,sedang,2,0.1091,0.0986,0.1555,0.8445,0.4297,1,3,3,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
19,Professional,Tier_2,3255089.0,1398286.0,974857.0,2373143.0,1,0.52,0,tidak_ada,darurat,sedang,4,0.0814,0.0634,0.2709,0.7291,0.4574,6,2,3,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
40,Professional,Tier_1,11832914.0,5459394.0,3666244.0,9125638.0,1,1.11,1,saham_obligasi,bebas_finansial,sedang,3,0.0,0.1426,0.2288,0.7712,0.5071,6,1,2,1,1,3,False,False,True,False,False,True,False,False,False,Konservatif,0
53,Retired,Tier_2,4567590.0,2028305.0,1373273.0,3401578.0,1,0.79,0,tidak_ada,pensiun,sedang,4,0.0686,0.0978,0.2553,0.7447,0.4706,4,2,5,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
31,Student,Tier_3,15691814.0,4410066.0,5047413.0,9457479.0,1,1.48,0,tidak_ada,darurat,tinggi,1,0.0,0.1487,0.3973,0.6027,0.5514,5,2,2,1,2,0,False,False,False,False,True,False,False,False,True,Moderat,1
54,Professional,Tier_1,3374182.0,1273325.0,1150217.0,2423542.0,1,0.74,0,tidak_ada,darurat,sedang,0,0.0,0.0887,0.2817,0.7183,0.5015,4,4,3,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
44,Retired,Tier_1,7229290.0,3458099.0,2152366.0,5610465.0,1,0.41,0,tidak_ada,pensiun,sedang,4,0.0,0.0526,0.2239,0.7761,0.4744,1,3,3,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
29,Retired,Tier_1,2964380.0,1958326.0,979798.0,2938124.0,1,0.05,0,tidak_ada,darurat,rendah,3,0.1881,0.0089,0.0089,0.9911,0.3301,2,2,4,0,0,0,False,False,False,False,True,False,True,False,False,Konservatif,0
46,Student,Tier_2,32170980.0,13213505.0,9409449.0,22622954.0,1,1.79,1,saham_obligasi,darurat,sedang,3,0.0546,0.2092,0.2968,0.7032,0.5256,4,2,4,0,1,0,False,False,True,False,False,False,False,False,True,Moderat,1
23,Retired,Tier_2,2236399.0,1149980.0,746943.0,1896923.0,1,0.6,0,tidak_ada,darurat,sedang,4,0.1205,0.0844,0.1518,0.8482,0.4193,5,2,1,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
61,Retired,Tier_1,7409790.0,3991706.0,2273718.0,6265424.0,1,0.65,0,tidak_ada,pensiun,sedang,1,0.0807,0.0922,0.1544,0.8456,0.4386,4,1,3,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
64,Professional,Tier_2,9601958.0,3451820.0,3092073.0,6543893.0,1,0.92,1,saham_reksa_dana,pensiun,sedang,3,0.0,0.1049,0.3185,0.6815,0.5163,4,2,3,1,1,1,False,False,False,True,False,True,False,False,False,Moderat,1
40,Student,Tier_3,8052517.0,2555137.0,2617435.0,5172572.0,1,1.31,0,tidak_ada,darurat,tinggi,3,0.0,0.1404,0.3576,0.6424,0.5385,1,4,3,1,2,0,False,False,False,False,True,False,False,False,True,Moderat,1
27,Student,Tier_1,4986406.0,2322058.0,1507584.0,3829642.0,1,0.41,0,tidak_ada,darurat,sedang,1,0.0,0.052,0.232,0.768,0.4762,2,2,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
51,Retired,Tier_2,5212653.0,1882544.0,1652233.0,3534777.0,1,0.8,0,tidak_ada,pensiun,sedang,1,0.0,0.09,0.3219,0.6781,0.512,3,3,2,0,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
61,Retired,Tier_2,5989421.0,2429916.0,1794287.0,4224203.0,1,0.66,0,tidak_ada,pensiun,sedang,1,0.0721,0.077,0.2947,0.7053,0.4718,4,3,1,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
29,Self_Employed,Tier_2,5141495.0,1920847.0,1707516.0,3628363.0,1,0.64,0,tidak_ada,darurat,sedang,1,0.0,0.0752,0.2943,0.7057,0.4999,1,1,2,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
49,Professional,Tier_2,12504002.0,4556094.0,4194738.0,8750832.0,1,1.12,1,saham_obligasi,bebas_finansial,sedang,4,0.0,0.1309,0.3002,0.6998,0.5209,4,1,2,1,1,3,False,False,True,False,False,True,False,False,False,Moderat,1
43,Retired,Tier_1,33898267.0,19504925.0,9693726.0,29198651.0,1,0.97,1,deposito_obligasi,pensiun,sedang,4,0.1029,0.1386,0.1386,0.8614,0.442,5,2,2,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
24,Self_Employed,Tier_3,3702292.0,1274042.0,1063533.0,2337575.0,1,0.81,0,tidak_ada,darurat,sedang,2,0.0,0.0853,0.3686,0.6314,0.522,3,2,4,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
49,Self_Employed,Tier_1,1933058.0,883007.0,727341.0,1610348.0,1,0.69,0,tidak_ada,darurat,sedang,2,0.0,0.0955,0.1669,0.8331,0.4752,5,1,3,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
50,Professional,Tier_2,5388785.0,1886085.0,1641295.0,3527380.0,1,0.85,0,tidak_ada,pensiun,sedang,2,0.0,0.0925,0.3454,0.6546,0.5187,4,4,1,1,1,1,False,False,False,False,True,True,False,False,False,Moderat,1
35,Self_Employed,Tier_2,45545552.0,21792340.0,14372302.0,36164642.0,1,1.56,1,saham_obligasi,bebas_finansial,sedang,3,0.0974,0.206,0.206,0.794,0.4846,6,1,3,0,1,3,False,False,True,False,False,False,False,True,False,Konservatif,0
52,Retired,Tier_3,3040451.0,1306167.0,948067.0,2254234.0,1,0.5,0,tidak_ada,darurat,sedang,1,0.1193,0.0623,0.2586,0.7414,0.4387,3,1,3,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
37,Self_Employed,Tier_2,21461034.0,11104712.0,7290964.0,18395676.0,1,1.0,1,saham_obligasi,bebas_finansial,sedang,4,0.124,0.1428,0.1428,0.8572,0.4361,5,1,4,1,1,3,False,False,True,False,False,False,False,True,False,Konservatif,0
48,Self_Employed,Tier_3,22133807.0,7508749.0,7708112.0,15216861.0,1,2.15,1,saham_obligasi,bebas_finansial,sedang,4,0.0,0.2462,0.3125,0.6875,0.5643,4,3,4,0,1,3,False,False,True,False,False,False,False,True,False,Moderat,1
22,Retired,Tier_3,3713872.0,1180244.0,1330668.0,2510912.0,1,0.69,0,tidak_ada,darurat,sedang,1,0.0,0.0772,0.3239,0.6761,0.508,5,1,2,1,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
49,Self_Employed,Tier_2,9116919.0,3382430.0,2646506.0,6028936.0,1,1.3,0,tidak_ada,beli_aset,sedang,2,0.0,0.1432,0.3387,0.6613,0.5348,4,3,4,1,1,2,False,False,False,False,True,False,False,True,False,Moderat,1
64,Student,Tier_3,21277768.0,6831103.0,7197098.0,14028201.0,1,1.65,1,saham_obligasi,darurat,sedang,3,0.0,0.1818,0.3407,0.6593,0.5488,4,1,4,1,1,0,False,False,True,False,False,False,False,False,True,Moderat,1
59,Professional,Tier_2,4270126.0,2083534.0,1596080.0,3679614.0,1,0.41,0,tidak_ada,pensiun,sedang,4,0.1257,0.0585,0.1383,0.8617,0.4048,4,2,3,0,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
36,Retired,Tier_1,4913965.0,1860877.0,1477853.0,3338730.0,1,0.75,0,tidak_ada,pensiun,sedang,0,0.0,0.0844,0.3206,0.6794,0.5097,6,2,5,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
18,Professional,Tier_1,3631337.0,1671732.0,1327111.0,2998843.0,1,0.67,0,tidak_ada,darurat,sedang,3,0.0,0.0922,0.1742,0.8258,0.4758,2,1,2,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
24,Retired,Tier_3,2568033.0,847828.0,935102.0,1782930.0,1,0.51,0,tidak_ada,darurat,sedang,3,0.0,0.0587,0.3057,0.6943,0.497,4,3,4,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
39,Self_Employed,Tier_2,3440179.0,1110341.0,1148629.0,2258970.0,1,0.91,0,tidak_ada,beli_aset,sedang,2,0.0,0.0998,0.3434,0.6566,0.5208,4,1,3,1,1,2,False,False,False,False,True,False,False,True,False,Moderat,1
51,Professional,Tier_2,2172315.0,784683.0,802609.0,1587292.0,1,0.55,0,tidak_ada,darurat,sedang,1,0.0,0.0671,0.2693,0.7307,0.4908,4,4,4,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
27,Retired,Tier_3,5942989.0,1346939.0,1748134.0,3095073.0,1,0.59,0,tidak_ada,pensiun,sedang,0,0.0,0.0509,0.4792,0.5208,0.5376,3,2,3,0,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
64,Student,Tier_3,3123540.0,1312113.0,1043497.0,2355610.0,1,0.5,0,tidak_ada,darurat,sedang,2,0.0698,0.063,0.2459,0.7541,0.4556,5,2,1,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
59,Retired,Tier_1,6972503.0,3139299.0,2344194.0,5483493.0,1,0.65,0,tidak_ada,pensiun,sedang,1,0.0,0.0855,0.2136,0.7864,0.4833,5,1,3,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
43,Self_Employed,Tier_2,1665673.0,491333.0,502569.0,993902.0,1,0.67,0,tidak_ada,darurat,sedang,0,0.0,0.0662,0.4033,0.5967,0.524,5,2,3,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
49,Self_Employed,Tier_3,7535685.0,2162516.0,2455239.0,4617755.0,1,0.8,0,tidak_ada,beli_aset,sedang,4,0.0,0.0818,0.3872,0.6128,0.5254,2,1,5,0,1,2,False,False,False,False,True,False,False,True,False,Moderat,1
59,Self_Employed,Tier_3,11265767.0,3838909.0,3360059.0,7198968.0,1,1.4,0,tidak_ada,pensiun,sedang,0,0.0756,0.1489,0.361,0.639,0.5121,5,3,5,1,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
44,Student,Tier_2,1173460.0,539070.0,359042.0,898112.0,1,0.43,0,tidak_ada,darurat,sedang,2,0.0986,0.0551,0.2346,0.7654,0.4385,2,4,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
29,Professional,Tier_1,7800523.0,2931417.0,2600689.0,5532106.0,1,1.03,0,tidak_ada,darurat,sedang,0,0.0,0.1212,0.2908,0.7092,0.5151,3,2,1,1,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
57,Student,Tier_2,15441840.0,4735866.0,5418017.0,10153883.0,1,1.05,0,tidak_ada,darurat,sedang,0,0.0,0.1155,0.3424,0.6576,0.526,4,2,3,1,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
40,Professional,Tier_2,2197307.0,764830.0,689449.0,1454279.0,1,0.57,0,tidak_ada,darurat,sedang,0,0.0621,0.0625,0.3382,0.6618,0.4816,3,2,5,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
31,Retired,Tier_1,22043183.0,9785284.0,7427582.0,17212866.0,1,1.52,1,deposito_obligasi,pensiun,sedang,4,0.0,0.1983,0.2191,0.7809,0.5242,5,2,5,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
51,Student,Tier_2,8086215.0,3000592.0,2677270.0,5677862.0,1,1.13,1,deposito,darurat,sedang,1,0.0,0.1324,0.2978,0.7022,0.5208,3,2,1,1,1,0,True,False,False,False,False,False,False,False,True,Moderat,1
34,Student,Tier_2,3290159.0,911861.0,1035532.0,1947393.0,1,0.61,0,tidak_ada,darurat,sedang,0,0.0,0.0606,0.4081,0.5919,0.5232,6,2,1,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
23,Retired,Tier_2,5530788.0,2907512.0,1879022.0,4786534.0,1,0.64,0,tidak_ada,darurat,sedang,3,0.175,0.0926,0.1346,0.8654,0.3961,3,2,4,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
44,Self_Employed,Tier_2,9039529.0,3001462.0,3141283.0,6142745.0,1,1.07,0,tidak_ada,beli_aset,tinggi,2,0.0,0.1215,0.3205,0.6795,0.5227,4,2,3,1,2,2,False,False,False,False,True,False,False,True,False,Moderat,1
25,Self_Employed,Tier_1,6145683.0,2878502.0,2070778.0,4949280.0,1,0.41,0,tidak_ada,darurat,sedang,3,0.0,0.0556,0.1947,0.8053,0.4681,3,2,3,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
50,Retired,Tier_2,8899101.0,3967241.0,3016545.0,6983786.0,1,1.12,1,deposito_obligasi,pensiun,sedang,1,0.0647,0.1465,0.2152,0.7848,0.4792,2,3,1,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
52,Self_Employed,Tier_2,2768780.0,1069878.0,875975.0,1945853.0,1,0.65,0,tidak_ada,darurat,sedang,2,0.0,0.076,0.2972,0.7028,0.5009,3,2,3,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
64,Retired,Tier_1,6622243.0,3054677.0,2384370.0,5439047.0,1,0.69,0,tidak_ada,pensiun,sedang,1,0.0,0.095,0.1787,0.8213,0.4779,4,2,4,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
34,Student,Tier_1,1866330.0,1057871.0,652013.0,1709884.0,1,0.38,0,tidak_ada,darurat,rendah,2,0.0842,0.0573,0.0838,0.9162,0.4073,6,1,3,1,0,0,False,False,False,False,True,False,False,False,True,Konservatif,0
43,Student,Tier_2,5290775.0,1894344.0,1363497.0,3257841.0,1,0.85,0,tidak_ada,darurat,sedang,3,0.0,0.087,0.3842,0.6158,0.5265,5,2,4,1,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
24,Professional,Tier_1,2806167.0,1711880.0,894704.0,2606584.0,1,0.41,0,tidak_ada,darurat,rendah,3,0.1456,0.0633,0.0711,0.9289,0.3817,4,2,2,0,0,0,False,False,False,False,True,True,False,False,False,Konservatif,0
41,Professional,Tier_3,15546259.0,6459774.0,5205124.0,11664898.0,1,1.01,1,saham_obligasi,bebas_finansial,sedang,1,0.0702,0.1268,0.2497,0.7503,0.4787,6,2,5,1,1,3,False,False,True,False,False,True,False,False,False,Konservatif,0
42,Self_Employed,Tier_1,13845961.0,6670524.0,4138483.0,10809007.0,1,1.02,1,saham_obligasi,bebas_finansial,sedang,3,0.0,0.1325,0.2193,0.7807,0.5012,4,2,3,1,1,3,False,False,True,False,False,False,False,True,False,Konservatif,0
52,Retired,Tier_2,9414546.0,3493772.0,3300867.0,6794639.0,1,0.94,1,deposito_obligasi,pensiun,sedang,2,0.0,0.1126,0.2783,0.7217,0.509,5,2,1,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
43,Self_Employed,Tier_1,2413542.0,959787.0,753142.0,1712929.0,1,0.75,0,tidak_ada,darurat,sedang,0,0.0,0.0882,0.2903,0.7097,0.5034,4,1,3,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
22,Retired,Tier_3,4489847.0,1093047.0,1393354.0,2486401.0,1,0.8,0,tidak_ada,darurat,sedang,0,0.0,0.0739,0.4462,0.5538,0.5374,2,1,5,1,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
64,Retired,Tier_2,15262879.0,4672878.0,4786102.0,9458980.0,1,1.36,1,deposito_obligasi,pensiun,sedang,0,0.0,0.1408,0.3803,0.6197,0.5444,5,1,3,1,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
55,Student,Tier_1,6477399.0,3111117.0,2151049.0,5262166.0,1,0.56,0,tidak_ada,darurat,sedang,4,0.0,0.0759,0.1876,0.8124,0.4735,6,1,5,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
52,Professional,Tier_2,36981180.0,13351267.0,12234234.0,25585501.0,1,1.43,1,saham_obligasi,pensiun,sedang,3,0.0,0.1646,0.3081,0.6919,0.5346,3,2,1,0,1,1,False,False,True,False,False,True,False,False,False,Moderat,1
47,Professional,Tier_2,7921652.0,2798629.0,2798897.0,5597526.0,1,1.13,1,saham_reksa_dana,beli_aset,sedang,1,0.0,0.1334,0.2934,0.7066,0.52,4,3,1,1,1,2,False,False,False,True,False,True,False,False,False,Moderat,1
42,Self_Employed,Tier_3,6743539.0,2955054.0,2092740.0,5047794.0,1,0.64,0,tidak_ada,beli_aset,sedang,1,0.1159,0.0795,0.2515,0.7485,0.4443,5,3,3,1,1,2,False,False,False,False,True,False,False,True,False,Konservatif,0
41,Student,Tier_2,4516116.0,2032603.0,1518838.0,3551441.0,1,0.69,0,tidak_ada,darurat,sedang,4,0.0946,0.09,0.2136,0.7864,0.4471,2,3,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
47,Professional,Tier_1,6435170.0,3067086.0,2125323.0,5192409.0,1,0.58,0,tidak_ada,beli_aset,sedang,2,0.0,0.0782,0.1931,0.8069,0.4756,3,2,2,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
37,Professional,Tier_2,5119054.0,2346265.0,1536987.0,3883252.0,1,0.41,0,tidak_ada,beli_aset,sedang,3,0.122,0.0518,0.2414,0.7586,0.4297,2,1,5,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
20,Professional,Tier_2,10190261.0,3656426.0,3498156.0,7154582.0,1,0.91,0,tidak_ada,darurat,sedang,3,0.0,0.1066,0.2979,0.7021,0.5118,3,1,3,0,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
49,Self_Employed,Tier_2,12432417.0,4670333.0,3756714.0,8427047.0,1,1.04,0,tidak_ada,bebas_finansial,sedang,2,0.0,0.1178,0.3222,0.6778,0.5218,5,2,5,1,1,3,False,False,False,False,True,False,False,True,False,Moderat,1
25,Student,Tier_2,3083773.0,1202224.0,990724.0,2192948.0,1,0.65,0,tidak_ada,darurat,sedang,2,0.0,0.0771,0.2889,0.7111,0.4992,4,2,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
64,Professional,Tier_2,1993634.0,951368.0,637070.0,1588438.0,1,0.42,0,tidak_ada,darurat,sedang,3,0.1157,0.0559,0.2032,0.7968,0.4241,4,2,1,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
40,Student,Tier_1,1331067.0,779028.0,456508.0,1235536.0,1,0.46,0,tidak_ada,darurat,rendah,3,0.1366,0.071,0.0718,0.9282,0.3882,2,2,2,0,0,0,False,False,False,False,True,False,False,False,True,Konservatif,0
63,Professional,Tier_2,8682752.0,2808547.0,2565423.0,5373970.0,1,1.19,1,saham_reksa_dana,pensiun,sedang,0,0.0,0.123,0.3811,0.6189,0.5383,2,2,3,1,1,1,False,False,False,True,False,True,False,False,False,Moderat,1
33,Self_Employed,Tier_2,2392293.0,922002.0,725823.0,1647825.0,1,0.54,0,tidak_ada,darurat,sedang,1,0.0,0.0615,0.3112,0.6888,0.4993,3,2,5,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
52,Student,Tier_3,1033171.0,289973.0,361738.0,651711.0,1,0.92,0,tidak_ada,darurat,sedang,0,0.0564,0.0963,0.3692,0.6308,0.5034,6,2,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
42,Professional,Tier_1,7891675.0,3361364.0,2569251.0,5930615.0,1,0.81,1,saham_reksa_dana,bebas_finansial,sedang,0,0.0,0.1013,0.2485,0.7515,0.4976,5,1,2,1,1,3,False,False,False,True,False,True,False,False,False,Konservatif,0
32,Self_Employed,Tier_3,42493244.0,13499222.0,13695350.0,27194572.0,1,2.27,1,saham_obligasi,bebas_finansial,tinggi,1,0.0,0.2421,0.36,0.64,0.5747,5,2,4,1,2,3,False,False,True,False,False,False,False,True,False,Agresif,2
25,Self_Employed,Tier_1,5755114.0,2871955.0,1865363.0,4737318.0,1,0.37,0,tidak_ada,darurat,sedang,4,0.0,0.0507,0.1769,0.8231,0.462,3,1,1,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
51,Self_Employed,Tier_1,11310575.0,5040910.0,3467072.0,8507982.0,1,0.99,1,saham_obligasi,pensiun,sedang,4,0.0,0.124,0.2478,0.7522,0.5054,5,2,2,1,1,1,False,False,True,False,False,False,False,True,False,Konservatif,0
42,Professional,Tier_2,6174383.0,2266660.0,2384135.0,4650795.0,1,0.42,0,tidak_ada,beli_aset,sedang,4,0.0,0.0525,0.2468,0.7532,0.4801,5,2,5,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
61,Self_Employed,Tier_2,5343248.0,1834266.0,1648023.0,3482289.0,1,0.72,0,tidak_ada,pensiun,sedang,4,0.0,0.0781,0.3483,0.6517,0.5144,3,1,2,1,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
36,Retired,Tier_2,12063769.0,6864139.0,3405595.0,10269734.0,1,1.02,1,deposito_obligasi,pensiun,sedang,2,0.1744,0.1448,0.1487,0.8513,0.4181,6,2,4,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
60,Self_Employed,Tier_2,4584705.0,1650257.0,1648992.0,3299249.0,1,0.63,0,tidak_ada,pensiun,sedang,0,0.055,0.0753,0.2804,0.7196,0.4745,5,2,3,1,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
30,Retired,Tier_2,7162502.0,3420339.0,1996116.0,5416455.0,1,0.67,0,tidak_ada,pensiun,sedang,2,0.1359,0.0841,0.2438,0.7562,0.436,4,2,3,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
63,Self_Employed,Tier_1,7480531.0,3553956.0,2253643.0,5807599.0,1,0.51,0,tidak_ada,pensiun,sedang,2,0.0,0.0664,0.2236,0.7764,0.4791,6,2,4,1,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
29,Self_Employed,Tier_2,3388791.0,1295475.0,931448.0,2226923.0,1,0.58,0,tidak_ada,darurat,sedang,1,0.0,0.064,0.3429,0.6571,0.5081,3,3,3,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
32,Self_Employed,Tier_2,12788923.0,4435568.0,4285076.0,8720644.0,1,0.91,1,saham_obligasi,bebas_finansial,tinggi,4,0.0,0.1038,0.3181,0.6819,0.5159,4,2,3,1,2,3,False,False,True,False,False,False,False,True,False,Agresif,2
40,Professional,Tier_2,5027776.0,1694067.0,1634357.0,3328424.0,1,0.58,0,tidak_ada,beli_aset,sedang,3,0.0,0.0637,0.338,0.662,0.5068,5,3,3,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
57,Student,Tier_2,3159296.0,1719871.0,1043989.0,2763860.0,1,0.6,0,tidak_ada,darurat,sedang,4,0.1721,0.0875,0.1252,0.8748,0.3931,2,2,3,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
19,Professional,Tier_1,8883125.0,3930552.0,3116059.0,7046611.0,1,1.13,1,saham_reksa_dana,darurat,sedang,0,0.0673,0.1489,0.2067,0.7933,0.4769,4,2,3,1,1,0,False,False,False,True,False,True,False,False,False,Konservatif,0
57,Professional,Tier_3,2818405.0,1371877.0,883025.0,2254902.0,1,0.46,0,tidak_ada,darurat,sedang,2,0.1523,0.0614,0.1999,0.8001,0.4105,3,2,2,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
40,Professional,Tier_3,5914994.0,1888905.0,2057630.0,3946535.0,1,0.74,0,tidak_ada,bebas_finansial,sedang,0,0.0816,0.0823,0.3328,0.6672,0.4794,4,3,1,0,1,3,False,False,False,False,True,True,False,False,False,Konservatif,0
22,Student,Tier_2,5741097.0,2147151.0,1975950.0,4123101.0,1,0.64,0,tidak_ada,darurat,sedang,2,0.0,0.0768,0.2818,0.7182,0.4973,6,1,3,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
51,Student,Tier_2,13786115.0,5939843.0,3749731.0,9689574.0,1,1.15,1,saham_obligasi,darurat,sedang,2,0.0798,0.1353,0.2971,0.7029,0.4897,6,2,4,1,1,0,False,False,True,False,False,False,False,False,True,Konservatif,0
27,Self_Employed,Tier_2,8454544.0,3104148.0,2522578.0,5626726.0,1,0.91,1,deposito,darurat,tinggi,2,0.0,0.1009,0.3345,0.6655,0.5189,5,1,2,0,2,0,True,False,False,False,False,False,False,True,False,Agresif,2
44,Student,Tier_1,5668497.0,2910452.0,2056250.0,4966702.0,1,0.59,0,tidak_ada,darurat,sedang,3,0.0567,0.0859,0.1238,0.8762,0.4383,3,1,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
59,Professional,Tier_2,11124596.0,3714040.0,3692989.0,7407029.0,1,0.98,1,saham_obligasi,pensiun,sedang,4,0.0,0.109,0.3342,0.6658,0.5217,6,2,3,1,1,1,False,False,True,False,False,True,False,False,False,Moderat,1
21,Retired,Tier_3,17586148.0,7621997.0,5687392.0,13309389.0,1,1.01,0,tidak_ada,darurat,sedang,2,0.1052,0.128,0.2432,0.7568,0.4635,2,1,4,0,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
21,Self_Employed,Tier_2,9035793.0,5018365.0,2552399.0,7570764.0,1,1.05,1,deposito,darurat,sedang,1,0.1839,0.1462,0.1621,0.8379,0.4181,5,2,2,0,1,0,True,False,False,False,False,False,False,True,False,Konservatif,0
25,Retired,Tier_2,5831228.0,2232892.0,1766455.0,3999347.0,1,0.77,0,tidak_ada,darurat,sedang,2,0.0,0.0881,0.3142,0.6858,0.5094,6,2,5,1,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
23,Retired,Tier_3,2024811.0,699149.0,669986.0,1369135.0,1,0.71,0,tidak_ada,darurat,sedang,4,0.0,0.08,0.3238,0.6762,0.509,1,2,2,1,1,0,False,False,False,False,True,False,True,False,False,Moderat,1
42,Retired,Tier_3,2466634.0,1200445.0,746364.0,1946809.0,1,0.46,0,tidak_ada,darurat,sedang,4,0.1557,0.0599,0.2107,0.7893,0.4114,4,4,1,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
